Link|Receta|Ingredientes|Comensales|Tiempo|Dificultad
https://www.recetasgratis.net/receta-de-salmon-en-freidora-de-aire-76612.html|Salmón en freidora de aire|['4 trozos de salmón fresco', 'verduras variadas', 'aceite', 'pimienta', 'sal']|2 comensales|15m|Dificultad baja
https://www.recetasgratis.net/receta-de-ceviche-de-cazon-76581.html|Ceviche de cazón|['½ kilogramo de filete de cazón', '2 jitomates', '1 mango ataulfo', '½ pieza de pepino', '½ pieza de cebolla morada', '5 limones', '170 gramos de aceitunas deshuesadas', '1 cucharada sopera de oregano', '1 cucharada sopera de sal fina', '1 taza de soda de naranja', '½ taza de salsa catsup', '¼ taza de aceite de oliva', '¼ taza de salsa bruja', '1 paquete de tostadas de maíz', '1 tarro de mayonesa', '1 aguacate', '1 lata de chiles en vinagre']|4 comensales|2h 30m|Dificultad baja
https://www.recetasgratis.net/receta-de-leche-de-tigre-peruana-76574.html|Leche de tigre peruana|['1 filete de pescado blanco (corvina, lenguado, merluza, etc)', '1 cebolla roja', '5 limones', '½ ají limo', '3 dientes de ajo', '1 trozo de kion', '4 ramas de culantro', '½ rama de apio', 'rocoto molido c/n', '600 gramos de espinazo del pescado', 'pimienta negra entera c/n', 'sal al gusto']|2 comensales|30m|Dificultad muy baja
https://www.recetasgratis.net/receta-de-bacalao-con-patatas-y-huevo-76547.html|Bacalao con patatas y huevo|['5 patatas', '300 gramos de bacalao desalado', '3 huevos', 'aceite de oliva', 'sal']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-pastel-de-merluza-de-la-abuela-76545.html|Pastel de merluza de la abuela|['1 tomate', '2 cebollas', '6 granos de pimienta negra', '600 mililitros de agua                                                                    (2½ tazas)', '1 copa de aceite de oliva', '1 pizca de sal', '500 gramos de merluza (puede ser congelada)', '1 cucharadita de pimentón dulce', '200 mililitros de nata líquida', '4 huevos', '1 pizca de pimienta negra recién molida']|6 comensales|1h 30m|Dificultad baja
https://www.recetasgratis.net/receta-de-poke-de-salmon-76470.html|Poke de salmón|['¾ taza de arroz para sushi', '50 centímetros cúbicos de vinagre blanco', '30 gramos de azúcar', '160 gramos de salmón ahumado fileteado', '1 palta', '½ barra de mango', 'ralladura de limón']|2 comensales|1h 30m|Dificultad baja
('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', 'Volovanes rellenos de bacalao', ['100 gr de bacalao', '1 vaso de leche', '1 rebanada de pan blanco', '2 volovanes', '2 pimientos rojos', '1 puñado de aceitunas negras'])|('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', 'Rape en salsa de nueces', ['400 gr de rape', '50 gr de nueces', '1 puerro', '1 cebolleta', '1 diente de ajo', '1 pizca de sal', '1 pizca de pimienta negra molida', '1 chorro de aceite de oliva', '700 ml de agua'])|('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', 'Rollo de espinacas y salmón', ['200 gr de espinacas', '2 huevos', '150 gr de queso fresco', '150 gr de salmón ahumado', '1 pizca de sal'])|('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', 'Medallones de merluza al horno', ['3 medallones de merluza', '4 patatas', '½ cebolla', '1 pimiento verde', '3 chorro de aceite de oliva', '1 pizca de sal', '1 pizca de pimienta negra', '1 pizca de perejil'])|('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', 'Atún a la vizcaína', ['4 latas de atún', '5 jitomates en cuadritos', '4 latas de atún', '5 jitomates picados en cuadritos', '2 cdas soperas de aceite de oliva', '100 gr de aceituna sin hueso rebanada', '1 cebolla picada en cuadritos', '1 taza de papa en cubitos cocida', '1 rama de perejil', '1 pizca de tomillo', '1 pizca de mejorana', 'Chiles güeros al gusto', 'Sal al gusto', 'Pimienta negra molida al gusto'])|('https://www.recetasgratis.net/articulo-recetas-de-pescado-para-navidad-76353.html', '¡Más recetas de pescado para Navidad!', ['Ceviche de merluza', 'Ceviche de lubina', 'Ceviche de atún', 'Sushi maki de atún', 'Mousse de atún', 'Pionono de atún', 'Pionono de atún y palmitos', 'Tartar de atún con salmón', 'Pastel de bacalao', 'Ensalada de naranja y bacalao con nueces', 'Carpaccio de salmón y bacalao con tomate', 'Ensalada de salmón ahumado con manzana', 'Ensalada de salmón ahumado', 'Ensalada de salmón y mango', 'Ensalada de rúcala y salmón ahumado', 'Pastel de salmón ahumado', 'Tarta de salmón', 'Rollos de salmón ahumado con queso y gambas', 'Rollitos de salmón ahumado con queso de untar', 'Brochetas de Salmon al horno', 'Brochetas de salmón y piña', 'Tartar de salmón con aguacate y mango', 'Tartar de salmón ahumado', 'Nigiri de salmón', 'Aguachile verde de pescado'])
https://www.recetasgratis.net/receta-de-bacalao-en-salsa-vizcaina-76362.html|Bacalao en salsa vizcaína|['4 trozos de bacalao desalado', '1 unidad de cebolla grande', '1 cucharada sopera de carne de pimiento choricero', '4 dientes de ajos', '1 pizca de sal', '1 vaso pequeño de aceite de oliva', '1 vaso de agua', '50 mililitros de coñac']|4 comensales|45m|Dificultad media
('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Ensalada de aguacate y jamón ibérico', ['1 lechuga crespa verde', '250 gr de jamón ibérico', '2 paltas o aguacates maduros', '200 gr de habichuela', '150 gr de arveja fresca', '2 zanahorias frescas', '2 cebollas blancas medianas'])|('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Vegetales glaseados', ['1 calabacín verde', '1 calabacín amarillo', '1 zanahoria', '1 cebolla morada', '60 gr de mantequilla', '20 gr de azúcar blanca', '1 pizca de sal', '1 pizca de pimienta'])|('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Ensalada de arroz con gambas', ['200 gr de arroz tipo integral', '50 gr tomates cherry', '40 gr champiñones', '200 gr gambas pre-cocidas', '3 dientes de ajo', '10 gr vinagre blanco', 'Tomillo', 'Sal', 'Pimienta', 'Nueces', '1 cebolla blanca'])|('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Ensalada de cuscús y garbanzos', ['1 bote de garbanzos cocidos', '1 vaso de cuscús', '8 aceitunas verdes', '1 tomate', '½ pimiento verde', '½ cebolla morada', '1 chorro de aceite de oliva', '2 zanahorias', '1 pizca de sal'])|('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Ensalada de aguacate y naranja', ['2 aguacates Hass', '1 naranja', '2 mandarinas (opcional)', '6 tomates cherry', '1 trozo de calabacín', '100 gr de hojas verdes variadas (lechuga, rúcula, canónigos…)', '60 gr de quinoa (opcional)', '1 puñado de frutos secos (pipas, almendras, nueces…)'])|('https://www.recetasgratis.net/articulo-guarniciones-para-pescado-76352.html', 'Más guarniciones para el pescado', ['Ensalada de frijoles con aguacate', 'Ensalada de garbanzos y judías verdes al pesto', 'Ensalada de garbanzos con aguacate', 'Ensalada de aguacate y granada', 'Ensalada de granada y nueces', 'Ensalada de escarola y granada para Navidad', 'Ensalada de col cremosa', 'Ensalada americana de col', 'Ensalada de pimientos rojos', 'Ensalada de trampó', 'Ensalada de lechuga con mango y almendras', 'Ensalada agridulce con camarones', 'Ensalada de piña y marisco'])
https://www.recetasgratis.net/receta-de-merluza-en-salsa-con-patatas-a-lo-pobre-76181.html|Merluza en salsa con patatas a lo pobre|['4 trozos de merluza', '3 dientes de ajos', '3 patatas', '600 mililitros de caldo de pescado o agua', '100 nueces de vino blanco', '1 pizca de sal', '1 cucharada sopera de harina', '1 puñado de perejil picado', '1 chorro de aceite de oliva']|4 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-marineras-de-pescado-76176.html|Marineras de pescado|['2 filetes de pescado sin espinas', '½ taza de harina                                                                    (70 gramos)', '1 huevo', 'aceite cantidad necesaria para freir', '½ taza de de arroz blanco', '2½ tazas de agua                                                                    (600 mililitros)', '1 cebolla pequeña', '2 puñados de espinaca picada', 'pimienta al gusto', 'nuez moscada al gusto']|2 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-ceviche-de-atun-estilo-sinaloa-76112.html|Ceviche de atún estilo Sinaloa|['200 gramos de atún fresco', '1 rama de cilantro fresco', '½ cebolla morada', '2 chile serrano', '1 taza de mango cortado en cubos', '5 limones', 'sal al gusto', 'pimienta al gusto', '1 cucharadita de salsa de soya o salsa inglesa', '1 paquete de tostadas para acompañar']|4 comensales|15m|Dificultad baja
https://www.recetasgratis.net/receta-de-marinera-de-merluza-76137.html|Marinera de merluza|['1 filete de merluza grande o 2 chicos', '1 huevo', '½ taza de harina                                                                    (70 gramos)', '1 taza de aceite (para freir)', '1 papa grande', '2 huevos', '1 zanahoria', '½ taza de arvejas']|2 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-merluza-a-la-marinera-con-almejas-y-gambas-75974.html|Merluza a la marinera con almejas y gambas|['8 tazas de merluza', '16 gambas', '200 gramos de almejas', '1 cebolla', '2 dientes de ajos', '1 cucharada postre de pimentón dulce', '1 guindilla (opcional)', '150 mililitros de vino blanco', '3 cucharadas soperas de harina', '1 litro de caldo de pescado', '1 puñado de perejil', '1 chorro de aceite de oliva', '1 pizca de sal']|4 comensales|1h 30m|Dificultad media
https://www.recetasgratis.net/receta-de-milhojas-con-tapas-de-empanadas-75897.html|Milhojas con tapas de empanadas|['4 tapas de empanadas', '1 lata de atún al natural 120 gramos', '1 tomate chico', '1 cebolla chica', '2 cucharadas soperas de mayonesa', '2 cucharadas soperas de queso untable', '1 cucharada sopera de mostaza', '4 aceitunas']|2 comensales|15m|Dificultad muy baja
https://www.recetasgratis.net/receta-de-ajo-mortero-75853.html|Ajo mortero|['800 gramos de patatas', '350 gramos de bacalao salado', '2 dientes de ajos', '1 copa de aceite de oliva', 'Para acompañar', '2 unidades de huevos duros', '1 puñado de nueces peladas']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-rin-ran-de-bacalao-75812.html|Rin ran de bacalao|['1 cebolla', '2 ñoras o pimientos choricero seco', '250 gramos de bacalao', '1 limón', '1 cucharada postre de pimentón dulce o picante', '1 chorro de aceite de oliva', '1 pizca de sal']|4 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-rollitos-de-merluza-rellenos-de-espinacas-75747.html|Rollitos de merluza rellenos de espinacas|['4 filetes de merluza', '100 gramos de espinaca', '1 cebolla chica', '1 cucharada sopera de harina', '1 cucharada sopera de manteca', '50 centímetros cúbicos de leche', '½ cucharadita de nuez moscada', '¼ cucharadita de pimienta', '1 taza de puré de tomate', '3 cucharadas soperas de avena']|4 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-empanadas-de-atun-y-queso-75602.html|Empanadas de atún y queso|['12 discos de empanada', '2 latas de atún al natural', '1 cebolla grande', '100 gramos de espinaca', '60 gramos de queso fresco', '1 cucharada postre de comino', '½ cucharada postre de pimienta', '1 huevo', '2 cucharadas soperas de azúcar']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-torrejas-de-atun-75596.html|Torrejas de atún|['120 gramos de lomitos de atún natural', '1 huevo', '1 rama de cebolla de verdeo', '½ cucharada postre de comino', '½ cucharada postre de pimienta', '3 cucharadas soperas de harina 000', '¼ cucharada postre de polvo de hornear', '1 cucharada postre de aceite neutro', '1 diente de ajo']|3 comensales|15m|Dificultad baja
https://www.recetasgratis.net/receta-de-tortitas-de-avena-con-atun-75588.html|Tortitas de avena con atún|['1 taza de avena en hojuelas', '1 taza de agua o leche', '1 huevo', 'sal y pimienta al gusto', '200 gramos de atún', '½ taza de cilantro picado', '1 pizca de ajo en polvo', 'aceite en aerosol']|4 comensales|1h 30m|Dificultad baja
https://www.recetasgratis.net/receta-de-tartar-de-atun-y-mango-75552.html|Tartar de atún y mango|['150 gramos de atún fresco', '1 mango', '1 aguacate', '1 limón', '1 cucharada sopera de aceite de sésamo', '1 cucharada sopera de salsa de soja', '1 cucharada sopera de aceite de oliva', '1 pizca de sal', '1 pizca de pimienta negra', '1 cucharada sopera de semillas de lino, sésamo...']|2 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-migas-de-bacalao-75500.html|Migas de bacalao|['400 gramos de bacalao desalado', '1 cebolla', '1 cayena ( opcional)', '600 gramos de tomate triturado', '2 hojas de laurel', '1 vaso de agua o caldo de pescado', '2 dientes de ajos', '1 pizca de sal', '1 pizca de pimienta negra', '1 chorro de aceite de oliva']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-tostadas-de-atun-mexicanas-75494.html|Tostadas de atún mexicanas|['200 gramos de atún drenado', '1 jitomate', '½ cebolla', '1 chile serrano', '1 docena de ajo', 'sal y pimienta al gusto', 'jugo de un limón', 'tostadas de maíz', '1 taza de lechuga rallada', 'salsa al gusto']|4 comensales|15m|Dificultad muy baja
https://www.recetasgratis.net/receta-de-pan-con-pejerrey-75399.html|Pan con pejerrey|['10 pejerrey', '5 panes franceses', '320 gramos de harina sin preparar', '300 mililitros de aceite vegetal', '1 huevo', '1 cebolla morada mediana', '1 rama de culantro', '3 limones', '187 mililitros de cerveza rubia', '130 gramos de maicena o chuño']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-chupe-de-pescado-75384.html|Chupe de pescado|['4 filetes de pescado', '1 chorro de aceite vegetal', '1 cebolla morada mediana', '1 cucharada sopera de ajo molido', '2 tomates medianos', '1 choclo o maíz', '4 cucharadas soperas de pasta de ají amarillo', '1 pizca de comino', '1½ litros de fondo de pescado o agua', '1 pieza de orégano seco', '2 patatas blancas medianas', '½ taza de arvejas', '1 rama de huacatay', '1 taza de arroz blanco', '4 huevos', '1 chorro de leche evaporada']|4 comensales|2h 30m|Dificultad baja
https://www.recetasgratis.net/receta-de-hamburguesa-de-pescado-75335.html|Hamburguesa de pescado|['500 gramos de pescado blanco', '1 trozo de cebolla', '2 dientes de ajos', '1 puñado de perejil', '1 huevo', '150 gramos de pan rallado', '1 vaso de aceite para freír', '1 pizca de sal', '1 pizca de pimienta negra']|4 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-tiradito-de-pescado-75305.html|Tiradito de pescado|['200 gramos de pescado', '8 limones', '½ ají limo', '2 ramas de culantro', '1 cucharada postre de sal']|2 comensales|45m|Dificultad baja
https://www.recetasgratis.net/receta-de-atun-sellado-con-ajonjoli-75313.html|Atún sellado con ajonjolí|['2 medallones de atún', '1 cucharada sopera de romero', 'sal y pimienta al gusto', '3 cucharadas soperas de salsa de soya', '1 cucharada sopera de ajo en polvo', '2 cucharadas soperas de chía', '4 cucharadas soperas de agua', '200 gramos de ajonjolí blanco y negro']|2 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-hamburguesas-de-sushi-75188.html|Hamburguesas de sushi|['1 taza de arroz largo para sushi', '80 centímetros cúbicos de vinagre blanco o de arroz', '30 gramos de azúcar', '10 gramos de sal', '½ aguacate (palta)', '200 gramos de salmón fresco o ahumado', '60 gramos de queso crema']|2 comensales|15m|Dificultad muy baja
https://www.recetasgratis.net/receta-de-sushi-maki-de-atun-75179.html|Sushi maki de atún|['1 taza de arroz para sushi o de grano corto', '1½ tazas de agua                                                                    (360 mililitros)', '1 chorro de vinagre de arroz', '1 pizca de sal', '1 pizca de azúcar', 'laminas de alga nori', '1 lomo o medallón de atún fresco', '1 bol con agua limpia', '1 Makisu (esterilla de bambú para enrollar)']|4 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-palitos-de-merluza-75174.html|Palitos de merluza|['300 gramos de filete de merluza despinado', '1 huevo', '¼ taza de harina 000', 'pimentón dulce o paprika', 'Harina de trigo (puede ser integral)', 'Pan rallado', '1 huevo']|3 comensales|30m|Dificultad baja
https://www.recetasgratis.net/receta-de-salmon-en-salsa-verde-75147.html|Salmón en salsa verde|['1 cebolla tierna', '1 diente de ajo', '1 manojo de perejil fresco', '1 vaso pequeño de vino blanco', '1 cucharada sopera de harina de trigo', '1 vaso pequeño de agua', '1 chorro de aceite de oliva', '300 gramos de salmón fresco', '1 huevo']|2 comensales|30m|Dificultad baja
